"A transaction will be withheld for %s since creation.","o tranzactie va fi retinuta pentru %s de la creare."
"A transaction will expire after %s since creation.","O tranzactie vaexpira dupa %s de la creare."
"Account Dashboard","Panoul de comanda"
"Account balance is not enough to cancel.","Balanta contului nu este suficienta pentru inchidere."
"Account balance is not enough to create this transaction.","Balanta contului nu este suficienta pentru a crea aceasta tranzactie."
"Action","Actiune"
"Action code %s not found on config.","Codul actiunii %s nu a fost gasit in configurare."
"Action model need implements from %s","Modelul actiunii trebuie sa implementeze din %s"
"Add Earning Rate","Adauga rata de castig"
"Add Rate","Adauga rata"
"Add Spending Rate","Adauga rata de cheltuire"
"Add Transaction","Adauga tranzactie"
"Allow Everything","Permite totul"
"Allow receiving points when invoice is created","Permite primirea punctelor cand factura a fost emisa"
"Allow using points for Shipping Fee","Permite folosirea punctelor pentru comision de livrare"
"Allow using points for Shipping Tax","Permite folosirea punctelor pentru taxe de livrare"
"Allow using points for Tax","Permite folosirea punctelor pentru taxe"
"Are you sure?","Esti sigur?"
"Available Points Balance","Balanta punctelor disponibile"
"Before expire point transaction Subscription","Subscriptie inainte de expirarea punctelor de tranzactionare"
"CSV","CSV"
"Cancel","Renunta"
"Canceled","Inchis"
"Cannot create transaction, please recheck form information.","Tranzactia nu poate fi efectuata, reverificati informatiile."
"Card Verification Number Visual Reference","Referinta vizuala a numarului de verificare al cardului."
"Change Balance","Schimba balanta"
"Change Title","Schimba titlul"
"Changed by Admin","Schimbat de Admin"
"Check out now to earn points!","Finalizeaza acum pentru a castiga puncte!"
"Choose how many points to spend","Alege cate puncte doresti sa consumi"
"Choose ways to spend points","Alege felul in care vrei sa consumi punctele"
"Close","Inchide"
"Complete","Finalizeaza"
"Completed","Finalizat"
"Created On","Creat la"
"Creating Date","Data crearii"
"Customer","Client"
"Customer Earn Points","Puncte castigate de client"
"Customer Email","Adresa de mail aclientului"
"Customer Groups","Grupuri de clienti"
"Customer Spend Points","Puncte consumate de client"
"Customer groups","Grupuri de clienti"
"Customer must be existed.","Clientul trebuie sa existe."
"Customer not enough points to spend","Clientul nu are suficiente puncte pentru consum"
"Customer will earn","Clientul va castiga"
"Customer will spend","Clientul va consuma"
"Deduct points from Customer's balance when order status is","Deducerea punctelor din balanta clientului cand statusul comenzii este"
"Delete","Sterge"
"Discount received","Reducere primita"
"Display Earning Labels","Etichete pentru castigul zilnic"
"Display Reward Points Configuration","Afisaza configuratia punctelor bonus"
"E.g, 10.2 points generated from an order can be rounded up to 11 points or down to 10 points.","Ex:, 10.2 puncte generate dintr-o comanda pot fi rotunjite la 11 puncte sau 10 puncte."
"E.g. When ","Ex: Cand "
"Each %s can be redeemed for %s.","Fiecare %s potfi folosite pentru revendicarea %s."
"Each %s get %s discount","Fiecare %s primesc %s reducere"
"Each %s spent for your order will earn %s.","Fiecare %s cheltuite pentru comanda ta vor genera %s."
"Earn Points","Castiga puncte"
"Earn points for purchasing order","Castiga puncte pentru comanda"
"Earn points for purchasing order #%s","Castiga puncte pentru comanda #%s"
"Earning Configuration","Configuratia castigurilor"
"Earning Rate","Rata de castig"
"Earning Rate Information","Informatii despre rata de castig"
"Earning Rates","Ratele de castig"
"Earning rate was successfully deleted","Rata de castig a fost stearsa cu succes"
